year,state_FIPS,county_FIPS,state,county,dvoteswing_inc,dpct_grants,dpc_income,inc_ad_diff,inc_campaign_diff,dhousevote_inc,iraq_cas2004,iraq_cas2008,dpct_popl,comp_state,state_abb
2008,27,1,Minnesota,Aitkin County,-1.262664795,94.86419559,-0.404867172,6.012000084,5,-2.889575958,0,0,0.006205281,1,MN
1988,27,3,Minnesota,Anoka County,-3.380001068,33.39214325,0.011440277,-1.595999956,0,0.29365921,0,0,0.112414308,1,MN
1992,27,3,Minnesota,Anoka County,-2.760002136,-5.865892768,0.849157333,1.299999952,0,21.82664871,0,0,0.107083529,1,MN
1996,27,3,Minnesota,Anoka County,2.369998932,1.172957569,0.894229889,1.312999964,1,5.801303864,0,0,0.081658915,1,MN
2000,27,3,Minnesota,Anoka County,-10.88000107,4.802749678,1.595565796,-2.655999899,-1,-1.293411255,0,0,0.077319771,0,MN
2004,27,3,Minnesota,Anoka County,2.930000305,8.344130963,0.173786163,4.416999817,4,-8.028343201,0,0,0.058010176,0,MN
2008,27,3,Minnesota,Anoka County,-2.151966095,-52.26394534,-1.084320068,6.012000084,5,-2.674728394,0,3,0.037308656,1,MN
1988,27,5,Minnesota,Becker County,-4.260002136,4.052308202,-0.501060486,-1.595999956,0,4.550624847,0,0,-0.019892322,1,MN
1992,27,5,Minnesota,Becker County,-1.529998779,3.836246207,0.42650032,1.299999952,0,2.902187347,0,0,0.013732834,1,MN
1996,27,5,Minnesota,Becker County,4.25,12.39932999,1.925666809,1.312999964,1,16.80177689,0,0,0.021674877,1,MN
2000,27,5,Minnesota,Becker County,-12.79000092,3.257928416,1.845088959,-2.655999899,-1,-1.735153198,0,0,0.035473205,0,MN
2004,27,5,Minnesota,Becker County,-1.630001068,-0.241320767,-0.285388947,4.416999817,4,-0.798522949,0,0,0.044768177,0,MN
2008,27,5,Minnesota,Becker County,-5.660835266,46.85037434,-0.308727264,6.012000084,5,-1.680646896,0,2,0.016777027,1,MN
1988,27,7,Minnesota,Beltrami County,-2.989997864,6.626535207,0.575719833,-1.595999956,0,4.550624847,0,0,0.018052416,1,MN
1992,27,7,Minnesota,Beltrami County,-4.870002747,0.7745713,0.096761703,1.299999952,0,2.902187347,0,0,0.074499682,1,MN
1996,27,7,Minnesota,Beltrami County,-0.120002747,-7.170838863,0.649021149,1.312999964,1,16.80177689,0,0,0.065257452,1,MN
2000,27,7,Minnesota,Beltrami County,-11.29999924,4.131774977,0.886888504,-2.655999899,-1,-1.735153198,0,0,0.043251462,0,MN
2004,27,7,Minnesota,Beltrami County,-4.189998627,-9.126332402,0.083787918,4.416999817,4,-0.798522949,0,0,0.056659713,0,MN
2008,27,7,Minnesota,Beltrami County,-4.331123352,17.90195704,0.289840698,6.012000084,5,-1.680646896,0,0,0.041090026,1,MN
1988,27,9,Minnesota,Benton County,-7.289997101,7.705549151,0.207056046,-1.595999956,0,4.550624847,0,0,0.085745558,1,MN
1992,27,9,Minnesota,Benton County,-1.330001831,2.906727046,1.115522385,1.299999952,0,2.902187347,0,0,0.089332268,1,MN
1996,27,9,Minnesota,Benton County,4.900001526,-38.28388155,1.542661667,1.312999964,1,16.80177689,0,0,0.035578672,1,MN
2000,27,9,Minnesota,Benton County,-11.45000076,-12.5953421,0.767910004,-2.655999899,-1,-1.735153198,0,0,0.063104704,0,MN
2004,27,9,Minnesota,Benton County,-0.569999695,1.209147274,-0.074531555,4.416999817,4,-8.028343201,0,0,0.106196739,0,MN
2008,27,9,Minnesota,Benton County,-0.461372375,2.15132013,-0.632667542,6.012000084,5,-2.674728394,0,0,0.045406908,1,MN
1988,27,11,Minnesota,Big Stone County,-5.700000763,4.932843149,-2.669071198,-1.595999956,0,6.228149414,0,0,-0.111724325,1,MN
1992,27,11,Minnesota,Big Stone County,-2.509998322,-21.12353295,0.856235504,1.299999952,0,-11.96090698,0,0,-0.079405971,1,MN
1996,27,11,Minnesota,Big Stone County,1.569999695,1.765733212,2.699474335,1.312999964,1,3.586746216,0,0,-0.009547325,1,MN
2000,27,11,Minnesota,Big Stone County,-10.97999954,-0.611121254,0.436138153,-2.655999899,-1,-9.979270935,0,0,-0.039056007,0,MN
2004,27,11,Minnesota,Big Stone County,0.189998627,-9.567751735,3.24779892,4.416999817,4,-0.798522949,1,0,-0.060532689,0,MN
2008,27,11,Minnesota,Big Stone County,-2.380123138,69.50597167,3.562633514,6.012000084,5,-1.680646896,0,2,-0.024116348,1,MN
1988,27,13,Minnesota,Blue Earth County,-5.469997406,13.30144405,-0.950065613,-1.595999956,0,1.966890335,0,0,0.013832307,1,MN
1992,27,13,Minnesota,Blue Earth County,-5.830001831,95.12501955,1.189941406,1.299999952,0,4.100690842,0,0,0.015848987,1,MN
1996,27,13,Minnesota,Blue Earth County,1.079998016,5.95802404,0.967195511,1.312999964,1,2.479473114,0,0,0.015988078,1,MN
2000,27,13,Minnesota,Blue Earth County,-8.969997406,-15.20718485,-0.552539825,-2.655999899,-1,-2.780342102,0,0,0.013128825,0,MN
2004,27,13,Minnesota,Blue Earth County,-2.939998627,-39.98850882,0.069232941,4.416999817,4,-1.300304413,0,0,0.035891112,0,MN
2008,27,13,Minnesota,Blue Earth County,-4.929924011,-16.37383252,0.147514343,6.012000084,5,-12.68353653,0,0,0.045776896,1,MN
1988,27,15,Minnesota,Brown County,-7.81999588,-1.493318472,-1.953636169,-1.595999956,0,6.228149414,0,0,-0.036468398,1,MN
1992,27,15,Minnesota,Brown County,-1.700000763,14.71590698,0.812614441,1.299999952,0,-11.96090698,0,0,-0.012251595,1,MN
1996,27,15,Minnesota,Brown County,2.319999695,-7.218000293,2.328681946,1.312999964,1,3.586746216,0,0,0.009967146,1,MN
2000,27,15,Minnesota,Brown County,-7.880001068,0.464111986,0.549432755,-2.655999899,-1,-9.979270935,0,0,-0.017654154,0,MN
2004,27,15,Minnesota,Brown County,0.629997253,-2.469197847,0.309616089,4.416999817,4,-1.300304413,0,0,-0.013915761,0,MN
2008,27,15,Minnesota,Brown County,-5.734294891,-17.29134917,1.169891357,6.012000084,5,-12.68353653,0,0,-0.028450683,1,MN
1988,27,17,Minnesota,Carlton County,-0.189998627,-8.126135916,0.10512352,-1.595999956,0,-1.960147858,0,0,-0.026424136,1,MN
1992,27,17,Minnesota,Carlton County,-0.840000153,-19.15985495,0.828336716,1.299999952,0,6.347187042,0,0,0.02797324,1,MN
1996,27,17,Minnesota,Carlton County,0.260002136,7.03144297,0.882753372,1.312999964,1,6.998397827,0,0,0.032708388,1,MN
2000,27,17,Minnesota,Carlton County,-5.910003662,-6.321384758,0.537723541,-2.655999899,-1,1.072517395,0,0,0.03581924,0,MN
2004,27,17,Minnesota,Carlton County,-2.600002289,4.166893288,-0.470228195,4.416999817,4,1.751873016,3,0,0.050814867,0,MN
2008,27,17,Minnesota,Carlton County,-0.40745163,7.769690454,-0.421165466,6.012000084,5,-2.889575958,0,3,0.022528874,1,MN
1988,27,19,Minnesota,Carver County,-4.200000763,-11.19037569,-0.299057007,-1.595999956,0,-1.799995422,0,0,0.136571601,1,MN
1992,27,19,Minnesota,Carver County,-4.819999695,-30.98573387,1.578422546,1.299999952,0,-1.328147888,0,0,0.164911106,1,MN
1996,27,19,Minnesota,Carver County,3.260002136,-0.25480222,1.414958954,1.312999964,1,3.586746216,0,0,0.194052488,1,MN
2000,27,19,Minnesota,Carver County,-10.79000092,64.18290734,2.357650757,-2.655999899,-1,-9.979270935,0,0,0.13928324,0,MN
2004,27,19,Minnesota,Carver County,0.880001068,-15.08306861,1.072681427,4.416999817,4,2.496929169,0,0,0.143381312,0,MN
2008,27,19,Minnesota,Carver County,-5.714233398,-67.32652187,-0.672615051,6.012000084,5,-1.010948181,0,0,0.112836339,1,MN
1988,27,21,Minnesota,Cass County,-4.619998932,4.669100791,0.162322998,-1.595999956,0,-1.960147858,0,0,-0.005790522,1,MN
1992,27,21,Minnesota,Cass County,-6.88999939,2.011116035,0.958703995,1.299999952,0,6.347187042,0,0,0.061271083,1,MN
1996,27,21,Minnesota,Cass County,-0.25,18.75976473,0.994234085,1.312999964,1,6.998397827,0,0,0.095754489,1,MN
2000,27,21,Minnesota,Cass County,-9.479999542,3.332265094,1.912069321,-2.655999899,-1,1.072517395,0,0,0.092916101,0,MN
2004,27,21,Minnesota,Cass County,0.170001984,3.761047497,-0.041442871,4.416999817,4,1.751873016,0,0,0.03897056,0,MN
2008,27,21,Minnesota,Cass County,-2.147628784,79.84885573,0.046146393,6.012000084,5,-2.889575958,0,1,0.012949894,1,MN
1988,27,23,Minnesota,Chippewa County,-6.909999847,-9.452564269,-3.240493774,-1.595999956,0,6.228149414,0,0,-0.068198971,1,MN
1992,27,23,Minnesota,Chippewa County,-7.380001068,0.574146211,0.675430298,1.299999952,0,-11.96090698,0,0,-0.032913629,1,MN
1996,27,23,Minnesota,Chippewa County,2.25,-0.716261566,4.317443848,1.312999964,1,3.586746216,0,0,0.003350084,1,MN
2000,27,23,Minnesota,Chippewa County,-10.20999908,35.81043482,-0.557174683,-2.655999899,-1,-9.979270935,0,0,-0.008499013,0,MN
2004,27,23,Minnesota,Chippewa County,-2.779998779,16.19373709,0.170185089,4.416999817,4,-0.798522949,0,0,-0.036353897,0,MN
2008,27,23,Minnesota,Chippewa County,-0.430160522,12.24080622,2.215614319,6.012000084,5,-1.680646896,0,0,-0.016916845,1,MN
1988,27,25,Minnesota,Chisago County,-4.539997101,-69.49821711,-0.706567764,-1.595999956,0,-1.960147858,0,0,0.0683029,1,MN
1992,27,25,Minnesota,Chisago County,-3.420001984,-18.84803027,1.26162529,1.299999952,0,6.347187042,0,0,0.10180217,1,MN
1996,27,25,Minnesota,Chisago County,-0.520000458,-4.561436176,2.303409576,1.312999964,1,6.998397827,0,0,0.150174797,1,MN
2000,27,25,Minnesota,Chisago County,-12.27000046,29.31109071,0.074440002,-2.655999899,-1,1.072517395,0,0,0.127337366,0,MN
2004,27,25,Minnesota,Chisago County,2.970001221,40.85637629,-0.349967957,4.416999817,4,1.751873016,0,0,0.148848072,0,MN
2008,27,25,Minnesota,Chisago County,-0.979236603,-38.07978034,0.093791962,6.012000084,5,-2.889575958,0,1,0.054566029,1,MN
1988,27,27,Minnesota,Clay County,-4.779998779,22.70326912,-0.976272583,-1.595999956,0,4.550624847,0,0,0.011299089,1,MN
1992,27,27,Minnesota,Clay County,1.409999847,25.83741844,1.018392563,1.299999952,0,2.902187347,0,0,0.029073644,1,MN
1996,27,27,Minnesota,Clay County,3.990001678,-20.71214318,1.519550323,1.312999964,1,16.80177689,0,0,0.006066674,1,MN
2000,27,27,Minnesota,Clay County,-8.080001831,-12.14389279,0.519807816,-2.655999899,-1,-1.735153198,0,0,9.37E-04,0,MN
2004,27,27,Minnesota,Clay County,-1.11000061,-23.26517105,-0.749921799,4.416999817,4,-0.798522949,0,0,0.025696516,0,MN
2008,27,27,Minnesota,Clay County,-10.70321274,-29.63761687,0.825031281,6.012000084,5,-1.680646896,0,2,0.059362467,1,MN
1988,27,29,Minnesota,Clearwater County,-1.950000763,19.91748363,1.946390152,-1.595999956,0,4.550624847,0,0,-0.024715485,1,MN
1992,27,29,Minnesota,Clearwater County,-4.609996796,20.54490447,0.358951569,1.299999952,0,2.902187347,0,0,-0.022748703,1,MN
1996,27,29,Minnesota,Clearwater County,-2.109996796,-13.47031742,1.043418884,1.312999964,1,16.80177689,0,0,0.030756243,1,MN
2000,27,29,Minnesota,Clearwater County,-11.8900032,11.73118427,2.367458344,-2.655999899,-1,-1.735153198,0,0,-0.019892348,0,MN
2004,27,29,Minnesota,Clearwater County,-2.729999542,-5.914615467,0.010478973,4.416999817,4,-0.798522949,0,0,-0.012058262,0,MN
2008,27,29,Minnesota,Clearwater County,-1.613594055,191.4933562,0.349597931,6.012000084,5,-1.680646896,0,0,-0.003504532,1,MN
1988,27,31,Minnesota,Cook County,-1.969997406,-2.855448797,0.921278,-1.595999956,0,-1.960147858,0,0,-0.053474616,1,MN
1992,27,31,Minnesota,Cook County,-3.319999695,54.34589386,1.547388077,1.299999952,0,6.347187042,0,0,0.075761519,1,MN
1996,27,31,Minnesota,Cook County,0.280002594,-39.83034194,0.404956818,1.312999964,1,6.998397827,0,0,0.162149087,1,MN
2000,27,31,Minnesota,Cook County,-6.159999847,-49.95735288,-0.385391235,-2.655999899,-1,1.072517395,0,0,0.080799669,0,MN
2004,27,31,Minnesota,Cook County,-6.299999237,2.384479158,0.462657928,4.416999817,4,1.751873016,0,0,0.020423893,0,MN
2008,27,31,Minnesota,Cook County,-8.161518097,-16.42531455,-1.039978027,6.012000084,5,-2.889575958,0,0,0.03682024,1,MN
1988,27,33,Minnesota,Cottonwood County,-5.909999847,-71.6029644,-3.495569229,-1.595999956,0,6.228149414,0,0,-0.068305433,1,MN
1992,27,33,Minnesota,Cottonwood County,-1.25,2.874201722,0.54199791,1.299999952,0,-11.96090698,0,0,-0.046626233,1,MN
1996,27,33,Minnesota,Cottonwood County,1.990001678,19.94661391,3.991634369,1.312999964,1,3.586746216,0,0,-0.007872763,1,MN
2000,27,33,Minnesota,Cottonwood County,-8.340000153,-4.289541021,0.660276413,-2.655999899,-1,-9.979270935,0,0,-0.027332479,0,MN
2004,27,33,Minnesota,Cottonwood County,-0.759998322,-21.88660353,2.246749878,4.416999817,4,-1.300304413,0,0,-0.020683972,0,MN
2008,27,33,Minnesota,Cottonwood County,-3.246242523,-27.10562348,1.817657471,6.012000084,5,-12.68353653,0,0,-0.054863684,1,MN
1988,27,35,Minnesota,Crow Wing County,-3.330001831,-0.169993809,0.533567429,-1.595999956,0,-1.960147858,0,0,0.020919709,1,MN
1992,27,35,Minnesota,Crow Wing County,-2.650001526,5.624287575,0.252592087,1.299999952,0,6.347187042,0,0,0.088624336,1,MN
1996,27,35,Minnesota,Crow Wing County,3.099998474,-8.04195255,0.875860214,1.312999964,1,6.998397827,0,0,0.100083135,1,MN
2000,27,35,Minnesota,Crow Wing County,-9.689998627,14.82887119,0.49521637,-2.655999899,-1,1.072517395,0,0,0.071793981,0,MN
2004,27,35,Minnesota,Crow Wing County,0.510002136,3.346815333,0.729333878,4.416999817,4,1.751873016,0,0,0.06586393,0,MN
2008,27,35,Minnesota,Crow Wing County,-3.768264771,41.13575518,-0.796892166,6.012000084,5,-2.889575958,0,0,0.057519421,1,MN
1988,27,37,Minnesota,Dakota County,-3.009998322,-16.77041948,0.416984558,-1.595999956,0,-1.799995422,0,0,0.191756815,1,MN
1992,27,37,Minnesota,Dakota County,-4.75,42.79130697,1.032016754,1.299999952,0,-1.328147888,0,0,0.163369015,1,MN
1996,27,37,Minnesota,Dakota County,2.560001373,-14.40212429,1.21313858,1.312999964,1,5.801303864,0,0,0.106052026,1,MN
2000,27,37,Minnesota,Dakota County,-7.970001221,37.59669662,1.13942337,-2.655999899,-1,-1.293411255,0,0,0.09064813,0,MN
2004,27,37,Minnesota,Dakota County,0.489997864,9.544223547,0.568714142,4.416999817,4,2.496929169,1,0,0.052642316,0,MN
2008,27,37,Minnesota,Dakota County,-3.816555023,-53.58178616,-1.129871368,6.012000084,5,-1.010948181,0,5,0.044541828,1,MN
1988,27,39,Minnesota,Dodge County,-4.569999695,35.9289974,-0.779865265,-1.595999956,0,1.966890335,0,0,0.007399647,1,MN
1992,27,39,Minnesota,Dodge County,-3.030002594,14.24592286,0.078437805,1.299999952,0,4.100690842,0,0,0.053432137,1,MN
1996,27,39,Minnesota,Dodge County,6.599998474,15.30094743,2.131761551,1.312999964,1,2.479473114,0,0,0.036714796,1,MN
2000,27,39,Minnesota,Dodge County,-8.380001068,10.39500237,0.237289429,-2.655999899,-1,-2.780342102,0,0,0.062674843,0,MN
2004,27,39,Minnesota,Dodge County,2.039997101,3.546816111,-0.119709015,4.416999817,4,-1.300304413,0,0,0.066819757,0,MN
2008,27,39,Minnesota,Dodge County,-2.540081024,-19.98656839,-0.405841827,6.012000084,5,-12.68353653,0,0,0.032393552,1,MN
1988,27,41,Minnesota,Douglas County,-4.669998169,24.31049049,-0.675151825,-1.595999956,0,6.228149414,0,0,0.003162778,1,MN
1992,27,41,Minnesota,Douglas County,-2.890003204,41.26690328,0.632440567,1.299999952,0,-11.96090698,0,0,0.03478596,1,MN
1996,27,41,Minnesota,Douglas County,3.629997253,-24.73738939,1.627252579,1.312999964,1,16.80177689,0,0,0.05978537,1,MN
2000,27,41,Minnesota,Douglas County,-9.569999695,20.54135799,1.806755066,-2.655999899,-1,-1.735153198,0,0,0.051557258,0,MN
2004,27,41,Minnesota,Douglas County,-1.770000458,8.75063017,0.594211578,4.416999817,4,-0.798522949,0,0,0.051277377,0,MN
2008,27,41,Minnesota,Douglas County,-4.085151672,40.37348628,1.569885254,6.012000084,5,-1.680646896,0,1,0.046724651,1,MN
1988,27,43,Minnesota,Faribault County,-3.219997406,-23.89887869,-2.053258896,-1.595999956,0,6.228149414,0,0,-0.066454694,1,MN
1992,27,43,Minnesota,Faribault County,-4.799999237,-52.93385983,1.318592072,1.299999952,0,-11.96090698,0,0,-0.055404179,1,MN
1996,27,43,Minnesota,Faribault County,4.580001831,-1.505280752,3.517227173,1.312999964,1,2.479473114,0,0,-0.013641827,1,MN
2000,27,43,Minnesota,Faribault County,-8.310001373,-15.1648283,1.047855377,-2.655999899,-1,-2.780342102,0,0,-0.016267592,0,MN
2004,27,43,Minnesota,Faribault County,1.529998779,8.600272238,1.669212341,4.416999817,4,-1.300304413,0,0,-0.042115696,0,MN
2008,27,43,Minnesota,Faribault County,-3.094417572,-54.01325822,4.865745544,6.012000084,5,-12.68353653,0,0,-0.052502263,1,MN
1988,27,45,Minnesota,Fillmore County,-4.430000305,14.23354447,-2.580774307,-1.595999956,0,1.966890335,0,0,-0.031937052,1,MN
1992,27,45,Minnesota,Fillmore County,-7.490001678,50.73115826,-0.401313782,1.299999952,0,4.100690842,0,0,-0.009036576,1,MN
1996,27,45,Minnesota,Fillmore County,5.11000061,-21.36253864,2.023605347,1.312999964,1,2.479473114,0,0,0.016066777,1,MN
2000,27,45,Minnesota,Fillmore County,-5.790000916,3.775261715,0.276100159,-2.655999899,-1,-2.780342102,0,0,0.004653592,0,MN
2004,27,45,Minnesota,Fillmore County,1.36000061,2.667801455,1.230764389,4.416999817,4,-1.300304413,0,0,-2.84E-04,0,MN
2008,27,45,Minnesota,Fillmore County,-3.681419373,39.1112268,0.162963867,6.012000084,5,-12.68353653,0,0,-0.011725214,1,MN
1988,27,47,Minnesota,Freeborn County,-2.399997711,-25.04099607,-1.418447495,-1.595999956,0,1.966890335,0,0,-0.041327506,1,MN
1992,27,47,Minnesota,Freeborn County,-5.380001068,22.37042338,0.770029068,1.299999952,0,4.100690842,0,0,-0.021390693,1,MN
1996,27,47,Minnesota,Freeborn County,1.690002441,-3.39672491,1.912221909,1.312999964,1,2.479473114,0,0,-0.007154165,1,MN
2000,27,47,Minnesota,Freeborn County,-6.640003204,42.35541224,0.849327087,-2.655999899,-1,-2.780342102,0,0,-0.002177046,0,MN
2004,27,47,Minnesota,Freeborn County,-0.450000763,-18.82578284,1.033042908,4.416999817,4,-1.300304413,0,0,-0.023815377,0,MN
2008,27,47,Minnesota,Freeborn County,-2.882968903,4.176459461,0.791683197,6.012000084,5,-12.68353653,0,0,-0.024868574,1,MN
1988,27,49,Minnesota,Goodhue County,-6.239997864,-10.47217548,-0.730535507,-1.595999956,0,1.966890335,0,0,0.019497192,1,MN
1992,27,49,Minnesota,Goodhue County,-1.990001678,34.24311578,1.266954422,1.299999952,0,4.100690842,0,0,0.03208996,1,MN
1996,27,49,Minnesota,Goodhue County,5.709999084,3.063316271,1.82339859,1.312999964,1,2.479473114,0,0,0.034740172,1,MN
2000,27,49,Minnesota,Goodhue County,-9.75,-1.941779442,0.237316132,-2.655999899,-1,-2.780342102,0,0,0.030912191,0,MN
2004,27,49,Minnesota,Goodhue County,-0.049999237,5.01126796,2.209831238,4.416999817,4,2.496929169,0,0,0.024323406,0,MN
2008,27,49,Minnesota,Goodhue County,-1.33549881,-19.56826746,0.338863373,6.012000084,5,-1.010948181,0,0,0.012491985,1,MN
1988,27,51,Minnesota,Grant County,-6.599998474,-26.12629831,-2.402233124,-1.595999956,0,6.228149414,0,0,-0.077156045,1,MN
1992,27,51,Minnesota,Grant County,-2.990001678,35.53913534,2.278383255,1.299999952,0,-11.96090698,0,0,-0.031567432,1,MN
1996,27,51,Minnesota,Grant County,1.930000305,106.2909245,5.388364792,1.312999964,1,16.80177689,0,0,0.016782314,1,MN
2000,27,51,Minnesota,Grant County,-12.94000244,-5.812703073,1.631223679,-2.655999899,-1,-1.735153198,0,0,-0.004761149,0,MN
2004,27,51,Minnesota,Grant County,-4,-31.7802757,0.444286346,4.416999817,4,-0.798522949,0,0,-0.028703555,0,MN
2008,27,51,Minnesota,Grant County,-3.407623291,62.62747049,5.190036774,6.012000084,5,-1.680646896,0,0,-0.023641437,1,MN
1988,27,53,Minnesota,Hennepin County,-3.180000305,-1.46920057,0.68139267,-1.595999956,0,-0.483104706,0,0,0.047238681,1,MN
1992,27,53,Minnesota,Hennepin County,-5.870002747,7.928049564,1.087684631,1.299999952,0,3.609640121,0,0,0.030810984,1,MN
1996,27,53,Minnesota,Hennepin County,1.309997559,-6.264930218,1.004837036,1.312999964,1,6.912307739,0,0,0.031937238,1,MN
2000,27,53,Minnesota,Hennepin County,-4.439998627,4.131003469,2.153087616,-2.655999899,-1,4.423057556,0,0,0.031806022,0,MN
2004,27,53,Minnesota,Hennepin County,-2.38999939,0.15289333,1.770755768,4.416999817,4,-1.9002285,1,0,0.003994717,0,MN
2008,27,53,Minnesota,Hennepin County,-4.49262619,46.43693268,-1.502166748,6.012000084,5,-4.062345505,0,8,0.018855538,1,MN
1988,27,55,Minnesota,Houston County,-6.819999695,-1.469116565,-0.957201004,-1.595999956,0,1.966890335,0,0,-0.003189017,1,MN
1992,27,55,Minnesota,Houston County,-4.11000061,70.90809345,0.234495163,1.299999952,0,4.100690842,0,0,0.022719879,1,MN
1996,27,55,Minnesota,Houston County,3.780002594,-19.64427382,1.984035492,1.312999964,1,2.479473114,0,0,0.025502359,1,MN
2000,27,55,Minnesota,Houston County,-6.060001373,7.409898937,0.452941895,-2.655999899,-1,-2.780342102,0,0,0.020318478,0,MN
2004,27,55,Minnesota,Houston County,-1.369998932,-35.48300564,0.617702484,4.416999817,4,-1.300304413,0,0,-0.004560425,0,MN
2008,27,55,Minnesota,Houston County,-7.090610504,53.0164957,-0.032562256,6.012000084,5,-12.68353653,0,0,-0.017103588,1,MN
1988,27,57,Minnesota,Hubbard County,-5.319999695,-11.38712019,0.050348282,-1.595999956,0,4.550624847,0,0,0.031110492,1,MN
1992,27,57,Minnesota,Hubbard County,-7.920001984,11.06389016,0.839033127,1.299999952,0,2.902187347,0,0,0.055946421,1,MN
1996,27,57,Minnesota,Hubbard County,0.38999939,-46.49506509,0.922080994,1.312999964,1,16.80177689,0,0,0.08354155,1,MN
2000,27,57,Minnesota,Hubbard County,-10.77999878,10.05401909,-0.350576401,-2.655999899,-1,-1.735153198,0,0,0.088984802,0,MN
2004,27,57,Minnesota,Hubbard County,-1.759998322,0.894310512,0.67792511,4.416999817,4,1.751873016,0,0,0.013627972,0,MN
2008,27,57,Minnesota,Hubbard County,-0.230945587,56.32953048,1.553571701,6.012000084,5,-2.889575958,0,0,0.004338743,1,MN
1988,27,59,Minnesota,Isanti County,-4.939998627,-8.08730498,0.286214828,-1.595999956,0,-1.960147858,0,0,0.039664004,1,MN
